date,risk_score,alert
2009-10-18,0.09011704,False
2009-10-19,0.11372447,False
2009-10-20,0.13362229,False
2009-10-21,0.11127397,False
2009-10-22,0.088966236,False
2009-10-23,0.08781099,False
2009-10-24,0.08908221,False
2009-10-25,0.08802454,False
2009-10-26,0.07934154,False
2009-10-27,0.078552224,False
2009-10-28,0.07779714,False
2009-10-29,0.07906119,False
2009-10-30,0.07940532,False
2009-10-31,0.07789571,False
2009-11-01,0.077983454,False
2009-11-02,0.079407014,False
2009-11-03,0.080456756,False
2009-11-04,0.08161446,False
2009-11-05,0.08048147,False
2009-11-06,0.08003968,False
2009-11-07,0.079985,False
2009-11-08,0.078806594,False
2009-11-09,0.07935819,False
2009-11-10,0.08405868,False
2009-11-11,0.094762035,False
2009-11-12,0.10140084,False
2009-11-13,0.124526456,False
2009-11-14,0.12175674,False
2009-11-15,0.11834551,False
2009-11-16,0.121594615,False
2009-11-17,0.13372463,False
2009-11-18,0.12700889,False
2009-11-19,0.13364752,False
2009-11-20,0.13333902,False
2009-11-21,0.13017264,False
2009-11-22,0.121161446,False
2009-11-23,0.11706876,False
2009-11-24,0.112235524,False
2009-11-25,0.119033,False
2009-11-26,0.116023354,False
2009-11-27,0.11345843,False
2009-11-28,0.09568936,False
2009-11-29,0.08680379,False
2009-11-30,0.07730786,False
2009-12-01,0.07754501,False
2009-12-02,0.07983235,False
2009-12-03,0.08061508,False
2009-12-04,0.080228485,False
2009-12-05,0.07938597,False
2009-12-06,0.07972716,False
2009-12-07,0.08076653,False
2009-12-08,0.07887503,False
2009-12-09,0.080965854,False
2009-12-10,0.08236164,False
2009-12-11,0.08149605,False
2009-12-12,0.08050415,False
2009-12-13,0.07979434,False
2009-12-14,0.08186911,False
2009-12-15,0.08290849,False
2009-12-16,0.07906964,False
2009-12-17,0.07742591,False
2009-12-18,0.0774184,False
2009-12-19,0.07839375,False
2009-12-20,0.07912033,False
2009-12-21,0.078935035,False
2009-12-22,0.079613544,False
2009-12-23,0.078485,False
2009-12-24,0.07917044,False
2009-12-25,0.07967732,False
2009-12-26,0.08070463,False
